Artist_Name,Track_Name,Class,Genre,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Mode,Liveness,Valence,Tempo_bpm,Duration_ms,Time_Signature
Shlomi Shabat,Aba,9,Pop,34.0,0.552,0.415,-8.651,0.0269,0.34,0,0.148,0.326,135.966,241533.0,4
Men At Work,Who Can It Be Now?,10,Rock,67.0,0.805,0.479,-14.734,0.0436,0.0627,1,0.104,0.962,128.411,201293.0,4
Barely Civil,Box for My Organs,10,Rock,12.0,0.199,0.948,-5.012,0.0511,0.000397,0,0.128,0.253,163.499,220316.0,4
Gregory Alan Isakov,San Luis,9,Pop,68.0,0.567,0.434,-12.755,0.0349,0.86,0,0.115,0.254,82.459,272347.0,4
Lucinda Williams,You Can't Rule Me,10,Rock,45.0,0.379,0.83,-5.351,0.0474,0.00198,0,0.171,0.46,134.037,241433.0,4
Tonic,If You Could Only See,10,Rock,65.0,0.433,0.946,-5.138,0.0398,0.00264,0,0.198,0.578,95.169,261520.0,4
Perfume Genius,Jason,6,Indie,52.0,0.34,0.324,-7.6,0.0344,0.345,1,0.0847,0.344,145.822,185827.0,4
Egg Drop Soup,Hard to Hold On,1,Alt Music,25.0,0.676,0.515,-7.987,0.0278,0.135,0,0.123,0.624,108.008,232513.0,4
COLISION,Knees,10,Rock,10.0,0.43,0.637,-8.777,0.0317,1.73e-05,1,0.348,0.269,79.989,188440.0,4
Arch Echo,Stella,8,Metal,29.0,0.425,0.971,-4.978,0.137,0.00715,1,0.0866,0.445,164.059,327680.0,4
Foxing,Go Down Together,1,Alt Music,52.0,0.736,0.454,-9.339,0.0266,0.0746,1,0.339,0.396,113.994,195707.0,4
Aviv Geffen,◊¢◊ù ◊î◊ñ◊û◊ü,10,Rock,20.0,0.377,0.477,-8.095,0.0303,0.831,0,0.108,0.234,117.667,226440.0,3
Rod Stewart,In a Broken Dream,10,Rock,41.0,0.272,0.568,-10.408,0.0345,0.483,0,0.404,0.38,149.825,326027.0,4
Lush,Thoughtforms - 2nd Version,10,Rock,40.0,0.363,0.872,-9.103,0.048,0.0743,0,0.231,0.238,105.06,167000.0,4
Jimmy Eat World,For Me This Is Heaven,10,Rock,42.0,0.603,0.895,-6.488,0.0326,0.0221,1,0.0857,0.508,121.01,246560.0,3
In Tua Nua,Seven Into The Sea,6,Indie,6.0,0.477,0.615,-14.173,0.0549,0.00369,0,0.519,0.393,130.716,342573.0,4
Earl Hooker,Blue Guitar,2,Blues,36.0,0.515,0.325,-13.498,0.0305,0.763,0,0.122,0.553,68.804,161480.0,4
Born Ruffians,Fade To Black,6,Indie,31.0,0.466,0.86,-3.907,0.0432,0.000679,1,0.103,0.442,92.557,242623.0,4
Rajhesh Vaidhya,Thillana - Dhanashree - Adi,6,Indie,22.0,0.494,0.702,-7.064,0.033,0.584,0,0.0735,0.886,100.455,215827.0,4
Alice In Chains,Them Bones,8,Metal,67.0,0.159,0.946,-5.756,0.0629,0.0235,1,0.387,0.309,165.014,149467.0,1
Louis Jordan & His Tympany Five,What's The Use Of Getting Sober (When You're Gonna Get Drunk Again),2,Blues,12.0,0.641,0.108,-15.302,0.156,0.809,1,0.173,0.339,86.839,169440.0,4
Citizen Cope,Something to Believe In,10,Rock,50.0,0.659,0.882,-7.039,0.0527,0.0462,1,0.0919,0.881,156.099,221840.0,4
VEXED,Hideous,8,Metal,38.0,0.34,0.983,-3.152,0.222,0.000816,0,0.667,0.0921,159.996,254000.0,3
Ghost,Ritual,8,Metal,54.0,0.67,0.864,-5.2,0.0526,0.0901,0,0.119,0.732,132.01,268747.0,4
Don Henley,The Boys Of Summer,10,Rock,77.0,0.516,0.549,-13.741,0.0373,0.501,1,0.184,0.907,176.941,288733.0,4
Ashnikko,Slumber Party (feat. Princess Nokia),10,Rock,86.0,0.964,0.398,-8.981,0.0795,0.00151,0,0.101,0.563,105.012,178405.0,4
Kayzo,Night Terror (feat. Of Mice & Men),10,Rock,47.0,0.657,0.744,-5.193,0.0341,0.00225,1,0.362,0.241,90.026,204611.0,4
Susan Tedeschi,It Hurt So Bad,2,Blues,38.0,0.354,0.518,-6.122,0.0949,0.68,1,0.685,0.528,207.934,361480.0,3
Nubiyan Twist,Figure Numatic,5,HipHop,50.0,0.76,0.675,-6.276,0.0745,0.189,1,0.109,0.417,97.021,370611.0,4
Eviatar Banai,◊ú◊ô◊ú◊î ◊õ◊ô◊ï◊ù ◊ô◊ê◊ô◊®,10,Rock,39.0,0.555,0.553,-6.627,0.0265,0.406,1,0.0969,0.37,120.069,204440.0,4
Spare Parts For Broken Hearts,Mush,6,Indie,31.0,0.554,0.915,-8.52,0.0522,0.00105,1,0.13,0.327,127.997,220878.0,4
Led Zeppelin,Dazed and Confused - 1990 Remaster,10,Rock,62.0,0.271,0.553,-9.526,0.0472,0.044,1,0.0999,0.433,86.762,386373.0,3
Ron Gallo,A PLATE IN MY HONOR,6,Indie,30.0,0.763,0.673,-7.383,0.0578,0.241,0,0.471,0.63,133.075,145162.0,4
Harry Styles,Sign of the Times,10,Rock,82.0,0.516,0.595,-4.63,0.0313,0.0275,1,0.109,0.222,119.972,340707.0,4
Deathbeds AU,Gods Way is my Way,8,Metal,34.0,0.366,0.985,-3.681,0.234,0.00363,0,0.21,0.0803,160.117,246500.0,4
Abhi The Nomad,Tom Cruise,5,HipHop,41.0,0.933,0.611,-5.905,0.208,0.208,1,0.102,0.583,122.097,153443.0,4
REO Speedwagon,Don't Let Him Go,10,Rock,47.0,0.497,0.961,-5.774,0.0691,0.246,1,0.129,0.675,105.593,3.75178333,4
Vern Gosdin,I Can Tell By the Way You Dance,4,Country,43.0,0.755,0.593,-11.093,0.0295,0.0972,1,0.13,0.919,109.812,2.69155,4
Taylor Swift,Mr. Perfectly Fine (Taylor‚Äôs Version) (From The Vault),9,Pop,53.0,0.66,0.817,-6.269,0.0521,0.162,0,0.0667,0.714,135.942,277592.0,4
Happy Mondays,24 Hour Party People,1,Alt Music,32.0,0.616,0.902,-6.475,0.0482,0.000267,1,0.106,0.745,126.791,280387.0,4
Jade Bird,Black Star,6,Indie,44.0,0.391,0.302,-7.551,0.0302,0.695,1,0.203,0.324,166.555,190736.0,4
Neil Young,Heart of Gold - 2009 Remaster,10,Rock,73.0,0.541,0.459,-10.433,0.0297,0.189,0,0.099,0.803,171.165,187013.0,4
starRo,Ceiling,6,Indie,34.0,0.646,0.462,-9.965,0.0298,0.112,1,0.116,0.661,103.987,211038.0,4
Junior Wells,Hoodoo Man Blues,2,Blues,33.0,0.708,0.324,-13.247,0.332,0.442,1,0.149,0.638,103.924,126933.0,4
Peace,Lost on Me,6,Indie,35.0,0.611,0.931,-5.043,0.0921,0.00966,1,0.593,0.9,122.0,224253.0,4
D.Y.T,torico,9,Pop,29.0,0.804,0.615,-6.129,0.0702,0.0921,1,0.0421,0.647,91.967,191349.0,4
Farhot,Feel Ugly,1,Alt Music,34.0,0.565,0.645,-7.627,0.117,0.588,0,0.121,0.554,62.316,308040.0,4
Shalom Hanoch,◊ê◊í◊ì◊™ ◊ì◊©◊ê,10,Rock,22.0,0.423,0.312,-11.104,0.0368,0.865,0,0.957,0.292,123.132,337653.0,4
Love and Rockets,Holiday on the Moon,10,Rock,46.0,0.334,0.636,-9.263,0.0288,4.17e-06,1,0.159,0.208,165.434,365707.0,4
Berry Galazka,Man Can't Hang - With GIRLI & Suzi Wu,10,Rock,36.0,0.722,0.77,-4.817,0.068,0.422,0,0.273,0.62,135.109,205983.0,4
Van Halen,Hot for Teacher - 2015 Remaster,8,Metal,69.0,0.552,0.947,-4.671,0.15,0.000652,1,0.0637,0.465,127.631,282747.0,4
Shocking Blue,Venus,10,Rock,66.0,0.691,0.762,-6.47,0.0367,0.462,0,0.0804,0.957,128.111,187533.0,4
Barracuda Sound,Rosa,7,Instrumental,38.0,0.55,0.0874,-20.571,0.0747,0.953,0,0.0988,0.255,97.052,1.709516667,4
Scott Walker,Cossacks Are,10,Rock,32.0,0.422,0.587,-9.655,0.0993,0.0529,0,0.0958,0.0961,140.852,272067.0,4
Pale Waves,Change,10,Rock,53.0,0.598,0.906,-3.435,0.0447,0.00931,1,0.16,0.525,97.007,172280.0,4
The First Day,Villagers,0,Acoustic/Folk,50.0,0.485,0.669,-4.95,0.0336,0.0802,1,0.422,0.486,134.008,4.174666667,4
Band Of Skulls,Love Is All You Love,10,Rock,35.0,0.511,0.697,-6.257,0.0278,0.000109,1,0.0677,0.832,79.994,202813.0,4
Avihu Pinchasov Rhythm Club,◊¢◊ï◊ú◊î ◊ú◊ê◊ï◊ï◊ô◊®,10,Rock,32.0,0.638,0.974,-3.668,0.0875,0.0289,1,0.316,0.773,123.0,219373.0,4
New Model Army,The Hunt - 2005 Remaster,10,Rock,32.0,0.476,0.943,-7.726,0.0845,0.00547,1,0.123,0.542,169.854,252200.0,4
Sugarcult,Bouncing Off The Walls,10,Rock,55.0,0.477,0.917,-4.692,0.0547,0.00295,1,0.268,0.71,150.974,141293.0,4
Larkin Poe,She's A Self Made Man,2,Blues,48.0,0.279,0.723,-5.322,0.0472,0.0134,1,0.201,0.455,138.174,181625.0,4
The Black Keys,Poor Boy a Long Way From Home,10,Rock,66.0,0.404,0.924,-5.387,0.0701,0.00123,0,0.442,0.417,93.418,248511.0,4
Motel Marys,Designated Driver,10,Rock,26.0,0.324,0.832,-5.95,0.0765,7.05e-05,1,0.281,0.372,130.044,155846.0,4
Annie Lennox,"Sisters Are Doin' It for Themselves - Live at Live 8, Hyde Park, London, 2nd July 2005",9,Pop,14.0,0.449,0.813,-7.167,0.0681,0.0479,0,0.941,0.463,119.924,4.441016667,4
Headie One,Siberia (feat. Burna Boy),5,HipHop,63.0,0.873,0.6,-7.178,0.192,0.623,1,0.0701,0.705,124.01,173493.0,4
Yehudit Ravitz,◊ú◊ß◊ó◊™ ◊ê◊™ ◊ô◊ì◊ô ◊ë◊ô◊ì◊ö,9,Pop,37.0,0.577,0.447,-16.187,0.0412,0.424,0,0.0837,0.675,84.476,212827.0,4
Motorama,Pole Star,6,Indie,44.0,0.509,0.912,-6.52,0.0308,0.326,1,0.0527,0.854,167.939,191161.0,4
Simple Minds,Changeling,1,Alt Music,37.0,0.521,0.818,-11.535,0.0533,0.0686,1,0.327,0.59,114.49,253267.0,4
Cyrus Chestnut,Darn That Dream,7,Instrumental,46.0,0.418,0.0872,-24.547,0.0354,0.92,1,0.108,0.14,148.264,5.09275,3
Fiddlehead,Million Times,10,Rock,41.0,0.515,0.958,-5.33,0.0339,0.000741,1,0.143,0.694,135.006,165143.0,4
Madonna,Hung Up - Live,9,Pop,39.0,0.556,0.825,-5.79,0.0473,0.00383,0,0.922,0.28,125.001,9.835333333,4
Zivert,Life,9,Pop,60.0,0.67,0.703,-6.313,0.214,0.2,0,0.0803,0.434,120.008,188000.0,4
Reefer Tym,Carry Go,9,Pop,38.0,0.666,0.778,-3.835,0.0581,0.266,0,0.0803,0.873,196.052,158015.0,4
The Sugarhill Gang,8th Wonder,5,HipHop,30.0,0.866,0.909,-9.575,0.212,0.288,1,0.118,0.652,106.534,446533.0,4
Kanye West,Flashing Lights,9,Pop,78.0,0.639,0.628,-7.578,0.0399,0.0381,0,0.386,0.43,90.482,237507.0,4
"Asha Bhosle, Mohammed Rafi",Gora Rang Chunariya Kali,3,Bollywood,1.0,0.299,0.867,-8.981,0.329,0.863,1,0.197,0.881,165.444,5.72,4
L.A. WITCH,Sleep,10,Rock,36.0,0.363,0.81,-4.019,0.0397,0.00805,0,0.128,0.555,118.581,233320.0,4
Andr√©s Calamaro,Roc√≠o,9,Pop,22.0,0.639,0.413,-10.25,0.0382,0.467,0,0.227,0.22,111.941,203627.0,4
Geeta Dutt,Chale Aao Chale Aao,3,Bollywood,13.0,0.391,0.111,-16.743,0.0404,0.973,1,0.153,0.362,139.327,1.71705,3
Xavier Rudd,Follow The Sun,10,Rock,71.0,0.611,0.394,-10.757,0.0416,0.534,1,0.108,0.202,123.941,256267.0,4
Omar Coleman,Strange Times,2,Blues,35.0,0.516,0.55,-7.304,0.0387,0.315,1,0.261,0.719,178.42,261990.0,4
The Subways,Rock & Roll Queen,6,Indie,61.0,0.395,0.764,-6.258,0.0419,0.000316,0,0.111,0.325,141.423,169947.0,4
The Kid LAROI,WITHOUT YOU (with Miley Cyrus),10,Rock,86.0,0.655,0.469,-6.257,0.0292,0.173,1,0.0956,0.467,92.56,161385.0,4
The Raconteurs,Level,10,Rock,48.0,0.519,0.666,-9.732,0.0645,0.101,1,0.118,0.274,146.467,141160.0,4
Brandy Clark,Like Mine,1,Alt Music,32.0,0.514,0.428,-8.409,0.0485,0.101,1,0.0992,0.125,105.913,206840.0,4
W.A.S.P.,Chainsaw Charlie(Murders In The New Morgue),8,Metal,43.0,0.232,0.961,-7.454,0.161,3.53e-05,0,0.157,0.297,154.418,523347.0,4
Free Party,Distant,5,HipHop,44.0,0.734,0.845,-5.64,0.225,0.452,0,0.14,0.809,73.205,175563.0,4
U.P. Wilson,Shakin' Dem Bones,2,Blues,29.0,0.501,0.645,-10.914,0.0866,0.575,1,0.0828,0.684,157.296,227067.0,4
Brad Mehldau,Ron's Place,7,Instrumental,41.0,0.491,0.101,-22.313,0.0391,0.887,1,0.114,0.363,96.211,6.511783333,3
Tyler Ramsey,A Dream Of Home,1,Alt Music,37.0,0.662,0.761,-6.598,0.0251,0.0705,1,0.162,0.414,106.692,362493.0,4
Dead Heat,World At War,8,Metal,28.0,0.27,0.952,-3.642,0.0885,6.51e-05,0,0.2,0.54,89.766,199134.0,4
Yola,Rock Me Gently,1,Alt Music,34.0,0.512,0.459,-5.632,0.0266,0.468,1,0.138,0.435,146.93,210283.0,4
Nirvana,Come As You Are,10,Rock,78.0,0.5,0.824,-5.846,0.0388,0.00016,0,0.0916,0.539,120.125,218920.0,4
With Confidence,Big Cat Judgement Day,1,Alt Music,56.0,0.538,0.802,-5.865,0.0412,0.00109,1,0.0993,0.735,96.004,151407.0,4
Savannah Pope,He Sees Me,10,Rock,16.0,0.481,0.455,-7.471,0.0315,0.0199,0,0.104,0.333,128.013,311664.0,4
K.Flay,Giver,1,Alt Music,58.0,0.493,0.606,-4.437,0.0401,0.0042,0,0.0679,0.573,175.896,214147.0,4
Slaves,Chokehold,6,Indie,41.0,0.609,0.88,-4.391,0.0676,0.00061,0,0.0814,0.645,120.006,203547.0,4
MSTRKRFT,Heartbreaker,1,Alt Music,41.0,0.551,0.858,-4.882,0.0981,0.0621,0,0.354,0.422,128.05,194013.0,4
MINOE,Burden,9,Pop,20.0,0.79,0.628,-9.17,0.116,0.0568,1,0.225,0.171,91.967,166957.0,4
Catching Flies,GLY,6,Indie,51.0,0.669,0.563,-10.437,0.0357,0.25,0,0.142,0.394,119.974,220623.0,4
Bruce Dickinson,Tattooed Millionaire - 2001 Remastered Version,8,Metal,40.0,0.53,0.898,-7.516,0.039,0.00165,1,0.3,0.77,130.251,267840.0,4
Deno,Drizzy,5,HipHop,58.0,0.86,0.713,-6.008,0.054,0.168,0,0.391,0.605,142.022,155153.0,4
Céline Dion,The Power Of Love - Live à Paris,9,Pop,31.0,0.487,0.678,-8.058,0.0334,0.167,1,0.687,0.355,140.175,4.757783333,4
Abigor,Scars In The Landscape Of God,8,Metal,24.0,0.133,0.996,-6.82,0.128,0.000402,1,0.367,0.0307,92.627,373907.0,4
Udit Narayan,Jaadu Teri Nazar,3,Bollywood,48.0,0.604,0.689,-13.12,0.0459,0.401,0,0.104,0.673,87.838,4.665166667,4
Iamdoechii,Yucky Blucky Fruitcake,9,Pop,77.0,0.597,0.617,-7.482,0.282,0.463,0,0.66,0.889,97.923,275520.0,4
The Blue Stones,Shakin' Off The Rust,10,Rock,58.0,0.585,0.8,-6.094,0.035,0.0017,1,0.0981,0.368,110.971,222936.0,4
The La's,There She Goes,6,Indie,68.0,0.533,0.761,-10.632,0.0298,0.013,1,0.207,0.917,122.777,162187.0,4
Creed,With Arms Wide Open,10,Rock,2.0,0.415,0.533,-8.445,0.0308,0.0037,1,0.176,0.126,138.929,278440.0,4
Goodbye June,Oh No,2,Blues,55.0,0.258,0.978,-4.208,0.172,0.000519,1,0.218,0.28,132.862,221470.0,4
Thornetta Davis,Cry,2,Blues,24.0,0.575,0.607,-8.295,0.0238,0.303,1,0.093,0.748,102.105,251600.0,4
Shining,The Last Stand,8,Metal,21.0,0.412,0.987,-2.974,0.127,1.67e-05,0,0.204,0.239,134.965,257107.0,4
Deathstars,Blitzkrieg,8,Metal,42.0,0.491,0.949,-4.428,0.0853,0.000191,1,0.109,0.316,139.988,246160.0,4
Bryce Vine,Blame It On Me,9,Pop,59.0,0.763,0.456,-6.769,0.0622,0.251,1,0.103,0.838,140.112,131877.0,4
Hanan Ben Ari,◊ú◊ê◊î◊ï◊ë ◊ê◊ï◊™◊ö ◊û◊ó◊ì◊©,9,Pop,33.0,0.697,0.545,-7.429,0.0335,0.0994,0,0.163,0.624,79.979,255117.0,4
Lenny Kravitz,Again,10,Rock,69.0,0.55,0.804,-5.218,0.0271,0.0148,1,0.105,0.789,79.166,231667.0,4
Mr JazziQ,Woza,9,Pop,57.0,0.822,0.419,-9.26,0.0761,0.00413,1,0.0312,0.486,112.999,391187.0,4
Inquisition,A Glorious Shadow from Fire and Ashes,8,Metal,29.0,0.371,0.994,-5.875,0.115,2.86e-06,0,0.173,0.0322,119.998,386077.0,3
Bettye LaVette,Romance In The Dark,2,Blues,40.0,0.74,0.419,-7.859,0.0507,0.76,1,0.118,0.684,137.671,258547.0,4
Arik Einstein,Katvu Alav Ba'iton,10,Rock,14.0,0.646,0.539,-12.116,0.0402,0.369,1,0.178,0.594,102.984,161960.0,4
Weezer,Hero,10,Rock,58.0,0.549,0.741,-3.711,0.0325,0.000423,1,0.298,0.42,140.017,236347.0,4
Aisha Badru,Splintered,2,Blues,45.0,0.369,0.303,-11.763,0.0564,0.848,0,0.111,0.127,147.439,250453.0,4
The Dose,Cold Hands,1,Alt Music,36.0,0.61,0.678,-8.776,0.0326,0.0125,1,0.146,0.315,125.012,258425.0,4
Great American Ghost,Altar of Snakes,8,Metal,29.0,0.339,0.959,-5.181,0.0804,0.000156,1,0.355,0.176,157.75,214399.0,4
Solence,Thunder,10,Rock,51.0,0.694,0.765,-5.773,0.0613,0.0165,0,0.179,0.407,129.927,203538.0,4
Little Arthur Duncan,44 Blues,2,Blues,30.0,0.74,0.413,-11.152,0.0499,0.803,1,0.752,0.564,131.764,226653.0,4
Klone,Yonder,10,Rock,42.0,0.566,0.577,-5.868,0.0292,0.00449,0,0.386,0.217,109.938,452080.0,4
Layla Zoe,Nowhere Left to Go,2,Blues,30.0,0.702,0.633,-6.402,0.0552,0.0921,0,0.0965,0.556,80.02,227333.0,4
Khruangbin,Summer Madness,6,Indie,59.0,0.504,0.323,-12.442,0.0481,0.382,0,0.373,0.453,79.654,201917.0,4
Alfie Templeman,Things I Thought Were Mine,6,Indie,60.0,0.888,0.54,-6.071,0.134,0.348,0,0.0821,0.806,99.992,193165.0,4
"Justin Wellington, Small Jam",Iko Iko (My Bestie),9,Pop,87.0,0.862,0.753,-5.356,0.0625,0.131,1,0.077,0.827,105.039,3.047616667,4
Nora Maddox,Il Confine Del Dolore - feat: Ensemble Cordes De La Mer,7,Instrumental,43.0,0.206,0.103,-19.888,0.0355,0.968,0,0.0989,0.0544,71.412,1.973083333,4
Strawberry Station,Future Funk 2021,6,Indie,36.0,0.688,0.533,-12.869,0.12,0.00347,1,0.152,0.664,127.981,185630.0,4
Warbringer,Living Weapon,8,Metal,41.0,0.336,0.988,-5.357,0.2,1.05e-05,1,0.206,0.15,105.843,261560.0,4
The Aprons,Fear of Heights,6,Indie,3.0,0.603,0.337,-10.09,0.036,0.678,0,0.104,0.0785,115.014,208194.0,4
Sabaton,Defence of Moscow,8,Metal,69.0,0.483,0.988,-4.835,0.0794,0.000455,1,0.143,0.199,109.986,248992.0,4
Johnny Adams,Reconsider Me,2,Blues,29.0,0.441,0.49,-11.249,0.0447,0.642,1,0.417,0.556,107.735,235431.0,1
Jo Harman,Loving Arms,2,Blues,27.0,0.471,0.369,-10.804,0.0559,0.732,1,0.124,0.299,129.086,381050.0,4
Omer Adam,◊ë◊ó◊ï◊®◊ô◊ù ◊ò◊ï◊ë◊ô◊ù,9,Pop,37.0,0.436,0.437,-6.702,0.0409,0.696,0,0.0695,0.407,149.596,194760.0,4
Marcy Playground,A Cloak Of Elvenkind,10,Rock,41.0,0.415,0.363,-10.736,0.0315,0.694,1,0.105,0.258,83.486,179933.0,4
ShiGGa Shay,uRight (feat. Jay Park),5,HipHop,51.0,0.721,0.517,-7.308,0.0622,0.306,0,0.13,0.171,79.015,210380.0,4
"Above, Below",Paradise,8,Metal,26.0,0.474,0.992,-2.633,0.284,0.00046,0,0.087,0.0826,125.042,195970.0,4
Rory Gallagher,Bad Penny,10,Rock,55.0,0.252,0.729,-10.022,0.0646,0.0974,0,0.045,0.689,199.738,245377.0,4
Skepta,Too Many Man,5,HipHop,48.0,0.736,0.712,-8.933,0.246,0.0147,1,0.146,0.604,129.962,215920.0,4
Britney Spears,Alien,9,Pop,42.0,0.611,0.732,-6.078,0.0314,0.262,1,0.266,0.375,111.984,3.933333333,4
Avraham Aviv Alush,◊û◊ß◊ï◊ù ◊û◊ï◊ú◊ö,9,Pop,26.0,0.533,0.564,-6.975,0.0328,0.547,0,0.182,0.333,134.122,220382.0,4
Chiiild,Gone,6,Indie,55.0,0.775,0.438,-8.479,0.0598,0.654,1,0.131,0.637,142.027,171693.0,4
MONO,After You Comes the Flood,8,Metal,30.0,0.148,0.864,-7.92,0.0788,5.29e-05,0,0.0951,0.197,103.573,336514.0,4
King Gizzard & The Lizard Wizard,Intrasport,1,Alt Music,53.0,0.655,0.9,-6.267,0.0423,0.0447,1,0.269,0.885,109.984,252631.0,4
A$AP Ferg,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),5,HipHop,64.0,0.808,0.676,-4.902,0.223,0.0618,1,0.11,0.0763,144.018,144973.0,4
The Beaches,Want What You Got,6,Indie,46.0,0.774,0.714,-5.009,0.0427,0.00388,0,0.045,0.811,111.964,268053.0,4
Plain White T's,Hey There Delilah,10,Rock,80.0,0.656,0.291,-10.572,0.0293,0.872,1,0.114,0.298,103.971,232533.0,4
Willa,Swan,10,Rock,39.0,0.617,0.651,-4.03,0.0331,0.0977,0,0.0671,0.577,66.019,181329.0,4
"Caitlyn Smith, Old Dominion",I Can't (feat. Old Dominion),4,Country,67.0,0.499,0.667,-4.336,0.0325,0.2,1,0.0894,0.38,137.905,3.50245,4
Swirlies,Pancake,6,Indie,42.0,0.173,0.811,-11.903,0.0809,0.000111,1,0.403,0.205,120.177,195613.0,4
Bob Dylan,Maggie's Farm,6,Indie,50.0,0.415,0.72,-11.177,0.0492,0.481,1,0.185,0.619,176.785,234627.0,4
Ron Gallo,Love Supreme (Work Together!),10,Rock,32.0,0.842,0.941,-6.912,0.0517,0.136,1,0.0645,0.716,119.075,191987.0,4
Derek & The Dominos,Layla,2,Blues,75.0,0.404,0.902,-3.88,0.0665,0.577,1,0.287,0.497,115.669,423840.0,4
The Notorious B.I.G.,Ten Crack Commandments - 2014 Remaster,5,HipHop,64.0,0.612,0.85,-4.703,0.5,0.0393,1,0.255,0.781,173.497,204027.0,4
BENEE,Happen To Me,6,Indie,59.0,0.661,0.643,-7.655,0.0319,0.168,1,0.0966,0.36,148.994,231701.0,4
Free,Walk In My Shadow,2,Blues,40.0,0.532,0.548,-10.105,0.0253,0.0991,0,0.264,0.902,93.765,210427.0,4
Native Dancer,Pixies,1,Alt Music,26.0,0.607,0.413,-11.455,0.0392,0.525,0,0.0929,0.234,91.951,294360.0,4
The Wannadies,You & Me Song,6,Indie,56.0,0.325,0.365,-8.252,0.0382,0.00638,1,0.0745,0.319,144.914,170867.0,4
Muse,Feeling Good,10,Rock,64.0,0.345,0.418,-7.787,0.0316,0.299,0,0.103,0.267,109.044,198800.0,3
Ablaze My Sorrow,At the Grave of Giants,8,Metal,24.0,0.506,0.934,-8.391,0.0472,5.06e-06,1,0.357,0.486,109.986,283500.0,4
Pixies,Hey,6,Indie,67.0,0.59,0.372,-12.37,0.0318,0.00105,1,0.316,0.306,99.887,210907.0,4
Tom Walker,Wait for You - Acoustic,9,Pop,46.0,0.371,0.432,-7.015,0.0303,0.397,0,0.102,0.196,148.602,176803.0,4
M√•neskin,ZITTI E BUONI,10,Rock,75.0,0.62,0.944,-3.082,0.0863,0.0014,0,0.733,0.592,103.024,192655.0,4
TV On The Radio,Happy Idiot,10,Rock,60.0,0.617,0.948,-4.236,0.0621,0.00226,0,0.0755,0.863,139.996,183002.0,4
Ghost,Dance Macabre,8,Metal,59.0,0.619,0.696,-6.269,0.0315,1.89e-05,0,0.38,0.727,125.986,219720.0,4
Backstreet Boys,Hey Mr. DJ (Keep Playin' This Song),9,Pop,36.0,0.693,0.666,-6.347,0.0422,0.00402,0,0.098,0.651,92.015,4.43045,4
Zero 9:36,Take Me Instead,10,Rock,49.0,0.461,0.755,-6.883,0.0453,0.00146,0,0.188,0.218,79.02,166389.0,4
The Vaccines,Headphones Baby,6,Indie,56.0,0.522,0.88,-3.873,0.0959,0.00186,1,0.16,0.659,129.971,198467.0,4
Ginger Root,Weather,9,Pop,46.0,0.726,0.817,-6.397,0.0334,0.399,0,0.0871,0.501,126.977,222976.0,4
Volga,Sister,8,Metal,31.0,0.555,0.662,-8.373,0.0379,0.102,1,0.101,0.271,84.875,137520.0,4
Cult Leader,To: Achlys,8,Metal,35.0,0.525,0.483,-8.194,0.0331,0.00389,1,0.176,0.0558,110.015,375427.0,4
The Velvet Underground,Sweet Jane,6,Indie,63.0,0.619,0.637,-7.369,0.0286,0.015,1,0.374,0.936,105.205,246307.0,4
Galacticana,Strand of Oaks,0,Acoustic/Folk,50.0,0.46,0.842,-4.937,0.0373,0.0827,1,0.147,0.342,96.012,4.012216667,4
Angel Olsen,Shut Up Kiss Me,6,Indie,61.0,0.373,0.63,-5.131,0.0461,0.0552,1,0.107,0.352,115.942,202200.0,4
Great White,Rollin' Stoned,10,Rock,48.0,0.547,0.922,-5.166,0.0605,0.00118,1,0.0918,0.473,133.309,248639.0,4
Favourite People,Wading Out,10,Rock,40.0,0.514,0.69,-7.212,0.0383,0.298,1,0.133,0.291,164.22,221419.0,3
Berry Sakharof,◊õ◊û◊î ◊ô◊ï◊°◊ô,10,Rock,31.0,0.567,0.717,-12.307,0.0367,0.00587,1,0.0517,0.808,117.564,271440.0,4
Randy Travis,"Forever and Ever, Amen",4,Country,67.0,0.677,0.724,-8.992,0.0245,0.143,1,0.158,0.697,90.392,3.544,4
Ray Wylie Hubbard,Rattlesnake Shakin‚Äô Woman,2,Blues,38.0,0.282,0.484,-6.875,0.0352,0.374,1,0.125,0.312,177.367,271678.0,4
Martin Kohlstedt,XEO,6,Indie,50.0,0.437,0.133,-20.449,0.0335,0.978,0,0.119,0.165,103.997,242329.0,4
Jessie J,Bang Bang,9,Pop,79.0,0.706,0.786,-3.417,0.091,0.26,0,0.38,0.751,150.028,199387.0,4
Skillet,Back from the Dead,10,Rock,60.0,0.571,0.967,-3.717,0.0716,0.00642,1,0.227,0.712,161.962,213587.0,4
The Charlatans,One To Another,6,Indie,50.0,0.444,0.896,-4.633,0.0505,0.00037,1,0.423,0.328,102.343,270573.0,4
The Devil Wears Prada,Born To Lose,8,Metal,36.0,0.229,0.99,-2.901,0.158,0.000189,1,0.263,0.173,164.892,184773.0,4
Blodwyn Pig,It's Only Love - 2006 Remaster,2,Blues,29.0,0.44,0.757,-6.813,0.0591,0.289,1,0.294,0.616,74.712,203573.0,4
